code,group_path,name,has_link
PRCG20_1201650015,工業製品>電気機器>産業用電気機器>その他の産業用電気機器,電力変換装置,True
PRCG20_1201650016,工業製品>電気機器>民生用電気機器>民生用エアコンディショナ,民生用エアコンディショナ,True
PRCG20_1201650017,工業製品>電気機器>民生用電気機器>民生用電気機器（除民生用エアコンディショナ）,電気がま,True
PRCG20_1201650018,工業製品>電気機器>民生用電気機器>民生用電気機器（除民生用エアコンディショナ）,電気冷蔵庫,True
PRCG20_1201650019,工業製品>電気機器>民生用電気機器>民生用電気機器（除民生用エアコンディショナ）,クッキングヒーター,True
PRCG20_1201650020,工業製品>電気機器>民生用電気機器>民生用電気機器（除民生用エアコンディショナ）,換気扇,True
PRCG20_1201650021,工業製品>電気機器>民生用電気機器>民生用電気機器（除民生用エアコンディショナ）,電気温水器・給湯機,True
PRCG20_1201650022,工業製品>電気機器>民生用電気機器>民生用電気機器（除民生用エアコンディショナ）,電気洗濯機,True
PRCG20_1201650023,工業製品>電気機器>民生用電気機器>民生用電気機器（除民生用エアコンディショナ）,電気掃除機,True
PRCG20_1201650024,工業製品>電気機器>民生用電気機器>民生用電気機器（除民生用エアコンディショナ）,理容用電気器具,True
PRCG20_1201650025,工業製品>電気機器>民生用電気機器>民生用電気機器（除民生用エアコンディショナ）,電気温水洗浄便座,True
PRCG20_1201650026,工業製品>電気機器>電子応用装置・電気計測器>電子応用装置,Ｘ線装置・医療用電子応用装置,False
PRCG20_1201650027,工業製品>電気機器>電子応用装置・電気計測器>電子応用装置,超音波応用装置,True
PRCG20_1201650028,工業製品>電気機器>電子応用装置・電気計測器>電気計測器,電気計器,True
PRCG20_1201650029,工業製品>電気機器>電子応用装置・電気計測器>電気計測器,電気測定器,True
PRCG20_1201650030,工業製品>電気機器>電子応用装置・電気計測器>電気計測器,半導体・ＩＣ測定器,True
PRCG20_1201650031,工業製品>電気機器>電子応用装置・電気計測器>電気計測器,工業計器,True
PRCG20_1201650032,工業製品>電気機器>電子応用装置・電気計測器>電気計測器,医療用計測器,True
PRCG20_1201650033,工業製品>電気機器>その他電気機械>電球類,電球類,True
PRCG20_1201650034,工業製品>電気機器>その他電気機械>電気照明器具,電気照明器具,True
